"Name_Adopt","RA_Adopt","Dec_Adopt","zem_Adopt","RA_UVES","Dec_UVES","RA_SSS","Dec_SSS","B_SSS","R1_SSS","R2_SSS","I_SSS","Name_SDSS","zem_SDSS","u_SDSS","g_SDSS","r_SDSS","i_SDSS","z_SDSS","Name_NED","zem_NED","Name_SIMBAD","zem_SIMBAD","Spec_status","NumExp","ExpTime","WavStart","WavEnd","WavCoverage","Dispersion","CNR","ResPowerNom","SlitWidths","Binnings","Settings","Seeing","ProgIDs","PIObjNames","DLAzabs","DLAlogNHI","DLAelogNHI","DLAReference"
"J214159-441325","21:41:59.48","-44:13:25.8",3.17,"21:41:59.55","-44:13:26.7","21:41:59.482","-44:13:25.83",18.642,17.677,17.766,17.247,,,,,,,,"[MWA91] 2138-4427",3.17,"LBQS 2138-4427",3.17,0,6,26820,3656.3479614054,10429.0365659771,"3656.35-4983.27,5627.52-5706.82,5750.30-9440.89,9443.57-9503.69,9506.86-9739.73,9742.01-9924.86,9932.23-9963.34,9965.92-10087.49,10093.88-10255.69,10267.50-10288.41,10290.98-10429.04",2.5,"0,42,0,38,38","0.0,49.8,0.0,47.8,47.8",1,"2x2","427,437,750,860","0.54,0.79,1.63","67.A-0078(A),67.A-0146(A)","q2138m444,qsom2138m4427","2.383,2.852","20.6,20.98","0.05,0.05","Zafar et al. (2013)"
"J214222-441929","21:42:22.14","-44:19:29.8",3.22,"21:42:22.34","-44:19:30.9","21:42:22.143","-44:19:29.81",20.73,,19.706,,,,,,,,,"[VH95] 2139-4433",3.22,"QSO J2142-4419",3.22,0,9,43600,4089.8688346979,9397.809761358,"4153.45-4688.43,4693.36-5578.16,5579.65-6062.57,6067.68-7101.52,7108.57-7418.71,7560.49-9303.77",2.5,"0,8,9,18,0","0.0,41.5,47.8,41.1,0.0","1.0,1.2","2x2,3x2","470,474,580,750","0.60,1.00,1.21","65.O-0299(A),68.A-0216(A),69.A-0204(A)","q2139m4433",,,,
"J214225-442018","21:42:25.76","-44:20:18.3",3.23,"21:42:25.88","-44:20:17.2","21:42:25.767","-44:20:18.33",18.556,17.564,17.44,16.892,,,,,,,,"[MWA91] 2139-4434",3.23,"LBQS 2139-4434",3.23,0,5,19800,4129.7609212242,9397.4173842417,"4129.76-7413.95,7560.42-7915.25,7915.52-8453.84,8454.19-8869.22,8869.44-8945.13,8945.43-9397.42",2.5,"0,24,22,43,0","0.0,41.5,44.5,41.1,0.0","1.0,1.2","2x2","474,580,750","1.08,1.37,1.77","65.O-0299(A),69.A-0204(A)","q2139m4434",,,,
"J214304-445035","21:43:04.01","-44:50:35.9",3.06,"21:43:04.11","-44:50:37.5","21:43:04.016","-44:50:35.97",20.576,,20.258,19.11,,,,,,,,"[VH95] 2139-4504A",3.06,"QSO B2139-4504A",3.06,0,4,18000,4089.6241893112,9322.2404816768,"4089.62-4234.02,4234.34-5312.92,5610.58-5746.14,5750.12-5890.92,5891.27-5896.87,5897.21-6043.13,6050.79-6301.21,6301.79-6364.80,6365.27-6499.64,6500.24-7370.54,7371.04-7418.83,7564.38-7761.19,7761.70-7795.18,7795.96-7809.68,7810.21-7822.66,7823.11-7842.45,7843.10-7914.98,7915.44-7994.45,7994.98-8289.91,8290.53-8297.31,8300.77-8345.75,8346.58-8353.96,8354.87-8383.62,8384.32-8431.44,8432.00-8447.55,8448.75-8453.61,8454.04-8466.60,8467.37-8777.60,8778.11-8828.47,8829.14-8837.83,8838.57-8850.96,8852.14-8887.27,8887.79-8920.76,8921.88-8959.45,8960.27-9314.55,9315.64-9322.24",2.5,"0,4,0,6,0","0.0,41.5,0.0,41.1,0.0",1.2,"2x2","470,750","0.71,0.87,1.17","68.A-0216(A)","q2139m4504a",,,,
"J214622-152543","21:46:22.97","-15:25:43.8",0.701,"21:46:22.92","-15:25:41.7","21:46:22.975","-15:25:43.86",17.63,16.978,17.345,16.907,,,,,,,,"[HB89] 2143-156 NED01",0.701,"QSO B2143-156",0.698,0,4,1480,3282.9426288033,9466.6654916603,"3295.34-4713.50,4715.90-5824.23,5829.33-7449.61,7458.31-7517.20,7661.81-9466.67",2.5,"2,6,9,12,7","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.63,0.83,1.14","075.A-0841(A)","oxmm173",,,,
"J214805+065738","21:48:05.46","+06:57:38.4",0.99,"21:48:05.46","+06:57:37.9","21:48:05.465","+06:57:38.45",16.637,16.33,15.995,15.584,,,,,,,,"[HB89] 2145+067",0.99,"4C 06.69",0.99,0,8,10800,3282.9683920724,10430.8719353974,"3284.79-5235.49,5242.83-9925.53,9942.23-10057.81,10058.87-10088.31",1.5,"8,25,31,23,29","64.0,63.1,62.1,47.8,62.1","0.3,0.4,1.0","1x1,2x2","390,437,520,580,760,860","0.50,0.81,1.17","075.A-0841(A),67.C-0157(A)","4cmp06.69,q2145p067",,,,
"J215155-302753","21:51:55.52","-30:27:53.7",2.345,"21:51:55.45","-30:27:52.6","21:51:55.525","-30:27:53.70",17.953,17.381,17.267,16.823,,,,,,,,"[HB89] 2149-307",2.345,"QSO J2151-3027",2.345,0,2,5200,3283.1526964332,6654.422142681,"3294.04-4519.19,4619.78-5132.08,5132.60-5597.37,5678.51-6302.28,6302.96-6651.59",2.5,"11,13,27,25,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.69,0.78,0.88","075.A-0158(B)","b2149m307",,,,
"J215324+053618","21:53:24.57","+05:36:18.5",1.967,"21:53:24.56","+05:36:20.3","21:53:24.575","+05:36:18.57",18.119,17.412,18.055,17.45,,,,,,,,"[HB89] 2150+053",1.967,"4C 05.81",1.98,0,4,2400,3282.9603763723,9466.7166683995,"3289.35-5822.41,5833.30-7517.24,7661.91-9466.72",2.5,"4,9,11,15,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.64,0.75,0.79","075.A-0841(A)","4cmp05.81",,,,
"J215406+033540","21:54:06.73","+03:35:40.4",4.363,"21:54:06.80","+03:35:40.7","21:54:06.738","+03:35:40.49",21.956,19.168,18.806,18.304,,,,,,,,"PSS J2154+0335",4.363,"QSO B2151+0321",4.363,0,1,3599,4576.6315294891,6610.1591275736,"4576.63-5560.69,5636.70-5705.46,5705.55-5977.97,5978.11-5990.59,5990.69-6230.72,6230.93-6349.58,6349.68-6361.24,6361.34-6586.11,6586.22-6595.07,6595.24-6610.16",2.5,"0,0,11,19,0","0.0,0.0,47.8,47.8,0.0",1,"2x2",560,"0.82,0.82,0.83","69.A-0613(A)","2154p0335",,,,
"J215501-092224","21:55:01.51","-09:22:24.6",0.19,"21:55:01.59","-09:22:20.9","21:55:01.512","-09:22:24.67",14.46,14.393,14.259,13.851,,,,,,,,"FBQS J2155-0922",0.19,"QSO B2152-0936",0.192,0,2,600,3284.3819044004,6656.6359929339,"3286.41-4522.73,4625.02-4695.40,4700.92-5602.92,5678.27-6655.19",2.5,"27,26,50,43,0","13.2,13.2,22.2,22.2,0.0",2.1,"2x2","390,564","0.89,0.97,1.13","167.D-0407(A)","he2152m0936",,,,
"J215502+135825","21:55:02.01","+13:58:25.8",4.256,"21:55:01.99","+13:58:26.3","21:55:02.016","+13:58:25.80",20.941,18.247,18.229,17.849,,,,,,,,"PSS J2155+1358",4.256,"QSO B2153+1344",4.26,0,3,11599,4622.781581318,9766.5270105863,"4750.06-5610.40,5686.23-5763.95,5764.24-7914.13,8067.86-8346.38,8346.59-8400.99,8401.13-8637.18,8637.33-8763.28,8763.42-8829.00,8829.37-8838.28,8838.57-8945.35,8945.50-8990.37,8990.52-9003.57,9003.80-9766.53",2.5,"0,0,22,33,17","0.0,0.0,47.8,47.8,47.8",1,"2x2","565,800","0.71,0.85,1.14","65.O-0296(A)","pssmj2155p1358",3.316,20.55,0.15,"Prochaska et al. (2003a)"
"J215806-150109","21:58:06.27","-15:01:09.2",0.672,"21:58:06.27","-15:01:09.8","21:58:06.277","-15:01:09.25",18.634,16.911,17.759,16.206,,,,,,,,"[HB89] 2155-152",0.672,"QSO B2155-1515",0.672,0,5,2600,3282.9563678392,9466.7051094274,"3302.59-4654.69,4657.37-5824.10,5830.81-7517.23,7661.84-9466.71",2.5,"2,8,11,17,12","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.64,0.68,0.82","075.A-0841(A)","oxmm192",,,,
"J220734-403655","22:07:34.40","-40:36:55.9",3.155,"22:07:34.32","-40:36:56.0","22:07:34.408","-40:36:55.93",18.478,17.746,17.342,17.158,,,,,,,,"[HB89] 2204-408",3.155,"QSO B2204-4051",3.155,0,7,16588,3282.300733148,6809.5754926705,"3294.20-4518.32,4780.14-5578.21,5578.86-5755.31,5834.22-6301.32,6302.01-6805.49",2.5,"13,16,55,65,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.60,0.70,1.05","71.B-0106(B)","qm2204m408",,,,
"J220743-534633","22:07:43.73","-53:46:33.8",1.206,"22:07:43.86","-53:46:34.3","22:07:43.730","-53:46:33.87",18.452,18.082,18.074,17.534,,,,,,,,"[HB89] 2204-540",1.206,"QSO B2204-540",1.206,0,4,2868,3282.8848130515,9466.4198332051,"3290.01-5235.75,5242.17-5593.18,5597.19-5756.91,5757.96-5821.02,5831.56-7449.98,7458.43-7515.81,7661.42-9466.42",2.5,"5,9,14,19,10","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.74,1.15,1.30","075.A-0841(A)","pksm2204m54",,,,
"J220852-194359","22:08:52.06","-19:43:59.7",2.558,"22:08:52.06","-19:44:01.3","22:08:52.066","-19:43:59.79",17.778,16.839,17.092,16.551,,,,,,,,"LBQS 2206-1958",2.558,"LBQS 2206-1958",2.559,0,27,140103,3045.4230028456,10408.506088003,"3045.92-6828.72,6842.32-8886.93,8889.51-8997.44,9005.52-9925.57,9932.55-10088.21,10098.23-10256.26,10271.22-10401.65",1.3,"43,72,127,123,75","55.8,55.8,50.6,50.6,50.6","0.8,0.9,1.0","1x1,2x2","346,390,437,455,564,580,760,850,860","0.37,0.81,1.86","072.A-0346(A),074.A-0201(A),185.A-0745(E),185.A-0745(F),185.A-0745(G),65.O-0158(A)","q2206m1958,q2206m199,q2206m199a","1.921,2.076","20.67,20.44","0.05,0.05","Zafar et al. (2013)"
"J221511-004550","22:15:11.93","-00:45:50.0",1.476,"22:15:11.73","-00:45:49.7","22:15:11.949","-00:45:50.06",17.946,16.762,16.744,16.637,"SDSS J221511.93-004550.0",1.476,18.373,17.374,16.577,16.492,16.593,"SDSS J221511.93-004549.9",1.476,"QSO J2215-0045",1.476,0,6,21600,3046.9964390816,10260.5172318232,"3047.77-3265.91,3266.09-5578.80,5579.24-5757.62,5833.42-6062.79,6068.86-6838.64,6846.75-8517.05,8663.65-9761.63,9771.50-9920.27,9939.25-10084.27,10113.27-10260.52",1.5,"13,17,43,52,34","49.8,49.8,45.2,45.2,45.2",1,"1x1,2x2","346,437,580,860","NA,NA,NA","267.B-5698(A)","j2215m0045",,,,
"J221527-161133","22:15:27.28","-16:11:33.0",3.99,"22:15:27.22","-16:11:33.1","22:15:27.283","-16:11:33.01",20.37,17.963,17.726,17.612,,,,,,,,"BR 2212-1626",3.99,"QSO B2212-1626",3.99,0,5,15615,4089.799687834,9766.6928114975,"4274.22-5360.95,5434.77-7752.21,7753.05-7914.99,7916.44-7920.60,8077.89-8492.42,8505.74-9766.69",2.5,"0,9,11,22,18","0.0,47.8,47.8,47.8,47.8",1,"2x2","470,540,800","0.75,0.79,1.33","69.A-0613(A),71.A-0114(A)","2215m1611,q2017m4019,q2215m1611",,,,
"J221531-174408","22:15:31.65","-17:44:08.2",2.217,"22:15:31.66","-17:44:08.0","22:15:31.650","-17:44:08.23",18.21,17.837,17.77,17.239,,,,,,,,"LBQS 2212-1759",2.217,"LBQS 2212-1759",2.217,0,14,47784,3282.7219896567,9466.8976147547,"3284.20-5599.71,5674.03-7519.95,7663.34-9466.90",2.5,"21,52,51,67,43","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,564,760","0.49,1.19,1.82","079.A-0251(A),381.A-0634(B)","lbqs2211m1759,lbqsm2212m1759",,,,
"J221651-671443","22:16:51.97","-67:14:43.4",4.469,"22:16:52.05","-67:14:42.6","22:16:51.975","-67:14:43.47",21.875,18.179,18.469,18.276,,,,,,,,"BR 2213-6729",4.469,"QSO B2213-6729",4.469,0,6,26999,4574.8011690525,10428.455430489,"4577.40-4613.38,4624.47-4659.85,4661.14-5578.43,5578.94-5891.12,5891.75-6301.42,6302.10-6364.95,6365.48-6850.17,6859.09-6927.09,6942.30-6992.85,6999.39-7863.66,7872.32-7966.10,7967.03-7981.26,7982.32-7994.85,7995.98-8300.21,8301.39-8345.88,8347.34-8400.42,8402.03-8525.04,8662.85-8887.42,8889.05-8921.20,8922.24-9614.19,9620.53-9766.76,9776.78-9924.15,9928.78-10086.76,10093.91-10254.86,10268.98-10428.46",2.5,"0,0,35,35,26","0.0,0.0,47.8,47.8,47.8",1,"2x2","560,580,860","0.43,0.88,1.77","69.A-0613(A),71.A-0114(A)","2216m6714,q2216m6714",,,,
"J221653-445156","22:16:53.21","-44:51:56.9",0.136,"22:16:53.01","-44:51:56.2","22:16:53.218","-44:51:56.92",15.834,15.455,15.335,14.929,,,,,,,,"LCRS B221349.8-450657",0.136,"2MASSI J2216532-445156",0.136,0,4,2400,3283.6740823176,6650.9848863307,"3286.63-4523.98,4618.90-5597.09,5672.93-6650.98",2.5,"13,14,40,27,0","13.2,13.2,22.2,22.2,0.0",2.1,"2x2","390,564","0.90,0.99,1.34","167.D-0407(A)","wd2213m451",,,,
"J221852-033537","22:18:52.03","-03:35:37.0",0.901,"22:18:52.03","-03:35:36.7","22:18:52.035","-03:35:37.01",16.417,15.838,16.191,15.608,,,,,,,,"[HB89] 2216-038",0.901,"4C -03.79",0.901,0,4,1200,3283.0203018725,9466.810524361,"3303.65-5827.62,5828.06-7516.93,7661.67-9466.81",2.5,"3,12,15,25,15","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.85,0.86,1.06","075.A-0841(A)","4cmm03.79",,,,
"J222006-280323","22:20:06.75","-28:03:23.4",2.406,"22:20:06.90","-28:03:26.9","22:20:06.754","-28:03:23.42",16.376,15.973,16.127,15.665,,,,,,,,"2MASSi J2220067-280323",2.406,"QSO B2217-2818",2.406,0,36,134961,3046.0737767106,10428.1253438896,"3047.96-3720.77,3721.16-4606.82,4607.52-5238.65,5243.60-8007.45,8008.35-8015.13,8020.41-8104.11,8109.77-8120.22,8121.91-8426.35,8430.44-8523.11,8525.95-8546.68,8547.79-8790.93,8797.95-8918.48,8919.64-9127.57,9130.34-9766.04,9771.25-9923.69,9928.00-9962.80,9964.40-10086.29,10097.98-10253.65,10270.07-10424.37",1.3,"61,88,120,179,101","49.8,55.8,47.8,50.6,50.6","0.8,1.0","1x1,2x2","346,390,437,564,580,760,860","0.32,0.76,1.29","166.A-0106(A),185.A-0745(A),65.P-0183(A)","he2217m2818,qso2217tp",,,,
"J222540-392436","22:25:40.43","-39:24:36.6",2.18,"22:25:40.50","-39:24:36.0","22:25:40.437","-39:24:36.64",18.175,17.773,17.602,17.393,,,,,,,,"[HB89] 2222-396",2.18,"QSO J2225-3924",2.18,0,1,1800,3283.7844017046,6650.154585829,"3283.78-4520.77,4616.74-5597.04,5670.85-6616.08,6618.95-6650.15",2.5,"8,8,16,15,0","59.8,59.8,56.9,56.9,0.0",0.8,"2x2","390,564","0.50,0.54,0.58","072.A-0442(A)","hem2222m3939",2.154,20.85,0.1,"Zafar et al. (2013)"
"J222547-045701","22:25:47.25","-04:57:01.4",1.404,"22:25:47.09","-04:56:54.5","22:25:47.259","-04:57:01.42",18.253,17.078,16.417,16.497,,,,,,,,"3C 446",1.404,"4C -05.92",1.404,0,5,2103,3283.1568653567,9466.8095843256,"3293.82-5266.88,5270.35-5824.17,5830.10-7516.93,7661.73-9466.81",2.5,"2,9,12,21,15","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.54,0.67,0.80","075.A-0841(A)","pksm2223m05",,,,
"J222756-224302","22:27:56.92","-22:43:02.5",1.891,"22:27:56.90","-22:43:03.0","22:27:56.926","-22:43:02.54",16.806,16.777,16.624,16.068,,,,,,,,"2MASSi J2227569-224302",1.891,"QSO B2225-2258",1.891,0,12,41813,3045.0706720861,10429.837572267,"3053.39-5236.47,5241.53-5578.99,5579.59-5756.97,5834.16-6843.95,6849.83-6929.34,6936.97-6993.66,6996.34-8511.75,8654.18-9079.10,9096.53-9442.40,9443.03-9505.69,9506.32-9923.64,9929.35-10087.51,10097.02-10256.05,10264.52-10421.23,10422.53-10429.32",2.5,"80,58,118,98,76","49.8,49.8,47.8,47.8,47.8",1,"2x2","346,437,580,860","0.28,0.55,1.17","67.A-0280(A)","hem2225m2258",,,,
"J222826-400957","22:28:26.89","-40:09:57.6",2.02,"22:28:26.92","-40:09:57.6","22:28:26.897","-40:09:57.69",18.309,18.06,17.944,17.592,,,,,,,,"[HB89] 2225-404",2.02,"QSO B2225-404",2.02,0,1,1800,3284.8046858811,6650.1686177021,"3292.35-4520.22,4616.75-5596.91,5670.86-6034.19,6036.16-6547.11,6547.93-6615.10,6618.80-6630.90,6631.06-6638.87,6638.98-6650.17",2.5,"5,5,11,11,0","59.8,59.8,56.9,56.9,0.0",0.8,"2x2","390,564","0.43,0.46,0.50","072.A-0442(A)","hem2225m4025",1.965,20.65,0.1,"Zafar et al. (2013)"
"J222940-083254","22:29:40.08","-08:32:54.4",1.56,"22:29:40.09","-08:32:53.3","22:29:40.075","-08:32:54.39",18.354,16.855,17.78,16.242,"SDSS J222940.08-083254.4",1.56,17.831,17.435,17.06,16.719,16.461,"[HB89] 2227-088",1.56,"QSO B2227-088",1.562,0,4,2868,3282.9615134006,9466.8778356766,"3299.54-5827.47,5827.81-7517.18,7661.98-9466.88",2.5,"5,14,18,31,21","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.59,0.70,0.86","075.A-0841(A)","pksm2227m08",,,,
"J223235+024755","22:32:35.21","+02:47:55.8",2.15,"22:32:35.23","+02:47:57.0","22:32:35.221","+02:47:55.78",18.334,,18.269,17.812,"SDSS J223235.21+024755.8",2.15,18.805,18.31,18.161,18.036,17.717,"LBQS 2230+0232",2.147,"LBQS 2230+0232",2.147,0,3,13500,3046.8364212738,10428.4040213829,"3065.11-3874.22,6702.49-6775.49,6782.61-6837.36,6838.04-6851.63,6861.46-6933.65,6941.98-6989.73,7001.98-8523.36,8664.11-9093.46,9102.04-9766.55,9778.61-9924.01,9942.82-10086.71,10098.66-10254.98,10273.90-10428.40",2.5,"17,0,0,0,29","49.8,0.0,0.0,0.0,52.0","0.9,1.0","2x2","346,860","0.37,0.91,1.26","70.B-0258(A)","q2230p02",1.864,20.9,0.1,"Zafar et al. (2013)"
"J223236+114350","22:32:36.44","+11:43:50.7",1.037,"22:32:36.35","+11:43:52.2","22:32:36.437","+11:43:50.73",16.987,16.999,16.606,15.851,,,,,,,,"[HB89] 2230+114",1.037,"4C 11.69",1.037,0,4,1570,3283.1117230314,9466.9162516142,"3302.64-5234.72,5240.09-5590.07,5591.37-5824.28,5832.59-7517.39,7662.01-9466.92",2.5,"4,11,15,23,15","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.67,0.78,0.85","075.A-0841(A)","4cmp11.69",,,,
"J223337-603329","22:33:37.56","-60:33:29.1",2.238,"22:33:37.78","-60:33:25.9","22:33:37.568","-60:33:29.11",17.337,16.805,17.037,16.625,,,,,,,,"HDFS J2233-606",2.238,"[GBB2000] HDFS J223337.59-603329.1",0,5,0,0,0,0,,0,,,,,,,,,,,,
"J223408+000001","22:34:08.99","+00:00:01.6",3.025,"22:34:09.26","+00:00:05.7","22:34:08.985","+00:00:01.81",17.632,17.742,16.925,16.768,"SDSS J223408.99+000001.6",3.025,19.351,17.701,17.404,17.309,17.13,"LBQS 2231-0015",3.015,"LBQS 2231-0015",3.025,0,4,15700,3284.0747242644,9766.674845461,"3354.07-4521.85,6088.55-7915.17,8071.34-9441.54,9442.25-9692.76,9692.92-9766.67",2.5,"17,38,0,55,47","49.8,49.8,0.0,47.8,47.8",1,"2x2","390,800","0.46,0.69,1.11","65.O-0296(A)","q2231m00",2.066,20.56,0.1,"Prochaska & Wolfe (1999)"
"J223813-324823","22:38:13.34","-32:48:23.6",2.85,"22:38:13.35","-32:48:22.5","22:38:13.344","-32:48:23.63",18.553,18.163,18.278,18.303,,,,,,,,,,,,0,2,7200,3758.5274320736,9465.9775902622,"3758.53-4983.90,5691.53-5751.31,5758.80-5825.21,5830.80-7525.37,7674.10-7842.83,7842.96-7994.84,7994.97-8769.69,8769.91-8828.76,8828.98-8887.56,8887.78-9465.98",2.5,"0,16,0,15,13","0.0,59.8,0.0,56.9,56.9",0.8,"2x2","437,760","0.72,0.78,1.06","074.A-0473(A)","ctq1003",,,,
"J223850-295300","22:38:50.96","-29:53:00.5",2.387,"22:38:51.15","-29:53:00.5","22:38:50.963","-29:53:00.56",19.616,18.848,19.256,18.72,,,,,,,,"2QZ J223850.9-295301",2.387,"2QZ J223850.9-295301",2.387,0,6,12180,3046.0265755034,10429.4582272116,"3062.86-5751.29,5838.27-6838.28,6854.09-6935.22,6938.28-6993.64,6998.07-7038.69,7044.68-7189.01,7209.00-7274.16,7295.00-7362.65,7383.06-8523.94,8658.99-10087.81,10089.33-10255.84,10260.21-10429.46",2.5,"6,8,11,12,7","45.5,45.5,44.2,44.2,44.2",1.1,"2x2","346,437,580,860","0.67,1.19,1.42","69.A-0586(A)","o4mmmtqs340u335",,,,
"J223922-294947","22:39:22.86","-29:49:47.6",1.849,"22:39:22.90","-29:49:46.2","22:39:22.860","-29:49:47.69",19.571,18.82,18.962,18.253,,,,,,,,"2QZ J223922.8-294948",1.849,"2QZ J223922.8-294948",1.849,0,5,12220,3045.6832782468,10429.5003340634,"3062.49-5759.96,5835.77-6764.29,6766.83-6838.30,6867.62-6993.73,6999.74-8518.50,8654.26-10088.02,10089.62-10256.14,10260.59-10429.50",2.5,"11,6,14,12,7","45.5,45.5,44.2,44.2,44.2",1.1,"2x2","346,437,580,860","0.95,1.20,1.71","69.A-0586(A)","o6mmmtqs340u339",,,,
"J223938-295450","22:39:38.90","-29:54:50.6",1.907,"22:39:38.91","-29:54:49.8","22:39:38.901","-29:54:50.64",19.71,19.441,19.427,18.773,,,,,,,,"2QZ J223938.8-295451",1.907,"2QZ J223938.8-295451",1.907,0,10,29190,3045.3807630777,10429.7689514096,"3048.12-4745.58,4749.54-9467.49",2.5,"9,7,15,13,8","45.5,49.8,44.2,44.2,47.8","1.0,1.1","2x2","346,437,580,760,860","0.38,1.03,1.43","077.A-0714(A),69.A-0586(A)","o3mmmtqs340u333,sestetm1",,,,
"J223941-294954","22:39:41.73","-29:49:54.2",2.102,"22:39:41.75","-29:49:52.9","22:39:41.737","-29:49:54.27",19.264,19.006,19.264,18.855,,,,,,,,"2QZ J223941.7-294955",2.102,"2QZ J223941.7-294955",2.102,0,9,21626,3045.3277810028,10429.6744726862,"3059.61-9184.96,9201.14-9324.11,9337.88-9467.49,9481.79-9615.32,9636.43-9767.90,9786.98-9925.39,9949.59-10088.11,10110.17-10256.14,10277.89-10429.67",2.5,"8,7,16,16,9","47.6,45.5,46.0,47.8,44.2","1.0,1.1","2x2","346,437,580,760,860","0.45,0.97,1.77","077.A-0714(A),69.A-0586(A)","o5mmmtqs340u338,sestetm3",,,,
"J223948-294748","22:39:48.65","-29:47:48.2",2.068,"22:39:48.72","-29:47:48.0","22:39:48.657","-29:47:48.29",20.231,,19.39,19.301,,,,,,,,"2QZ J223948.6-294748",2.068,"2QZ J223948.6-294748",2.068,0,11,32125,3045.292516376,10255.0836050009,"3069.36-5760.52,5761.24-5827.00,5829.47-7371.44,7372.42-10086.90,10088.33-10255.08",2.5,"9,8,16,15,10","45.5,45.5,44.2,44.2,44.2","1.0,1.1","2x2","346,437,580,760,860","0.49,1.05,1.62","077.A-0714(A),69.A-0586(A)","o8mmmtqs340u341,sestetm6",,,,
"J223951-294836","22:39:51.82","-29:48:36.6",2.121,"22:39:51.93","-29:48:35.6","22:39:51.825","-29:48:36.62",18.786,18.378,18.1,17.573,,,,,,,,"2QZ J223951.8-294837",2.121,"2QZ J223951.8-294837",2.121,0,6,9650,3045.4039660722,9466.9342898207,"3059.58-7523.74,7668.03-7721.36,7721.61-7742.89,7743.09-7796.60,7796.80-7907.13,7907.26-8004.85,8004.99-8020.69,8020.82-8243.93,8244.06-8355.49,8355.63-8455.09,8455.23-8468.36,8468.50-8571.09,8571.31-8589.05,8589.27-9466.93",2.5,"10,9,19,19,6","45.5,45.5,44.2,46.0,47.8","1.0,1.1","2x2","346,437,580,760","0.52,1.14,1.96","077.A-0714(A),69.A-0586(A)","o7mmmtqs340u340,sestetm5",,,,
"J223953-055220","22:39:53.67","-05:52:20.0",4.558,"22:39:53.66","-05:52:17.7","22:39:53.676","-05:52:20.01",21.47,18.144,17.725,17.104,,,,,,,,"2MASSi J2239536-055219",4.558,"QSO B2237-0608",4.558,0,1,3599,4774.5492223635,6809.2160482159,"4782.96-4855.54,4856.47-4900.77,4902.73-5089.66,5090.00-5578.47,5578.84-5755.44,5830.07-6301.57,6301.99-6360.06,6360.22-6365.10,6365.32-6491.56,6491.72-6618.87,6618.98-6621.79,6622.01-6809.22",2.5,"0,0,25,26,0","0.0,0.0,47.8,47.8,0.0",1,"2x2",580,"1.08,1.09,1.10","69.A-0613(A)","2239m0552",4.079,20.55,0.1,"Zafar et al. (2013)"
"J224618-120651","22:46:18.22","-12:06:51.2",0.632,"22:46:18.31","-12:06:49.4","22:46:18.221","-12:06:51.21",16.709,16.739,16.244,15.81,,,,,,,,"[HB89] 2243-123",0.632,"QSO B2243-123",0.63,0,4,1332,3283.0998199928,9466.8029843326,"3298.85-5824.16,5828.97-7514.42,7661.73-9466.80",2.5,"5,16,16,21,13","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.42,0.53,0.60","075.A-0841(A)","pksm2243m123",,,,
"J224708-601545","22:47:08.92","-60:15:45.4",3.005,"22:47:08.91","-60:15:45.2","22:47:08.926","-60:15:45.41",16.933,16.137,16.164,15.779,,,,,,,,,,,,0,11,46200,3053.0374985492,10429.6160990201,"3073.23-7966.76,7967.61-8528.14,8661.39-9088.79,9100.80-9767.73,9771.19-9925.18,9931.01-10087.80,10089.41-10255.88,10260.40-10429.62",2,"39,66,117,114,56","52.8,49.8,49.2,49.2,50.6","0.8,1.0","1x1,2x2","346,390,437,580,590,860","0.64,0.90,1.30","074.A-0201(A),65.O-0411(A)","he2243,he2243m6031",2.331,20.65,0.05,"Ledoux et al. (2006)"
"J224752-123719","22:47:52.63","-12:37:19.7",1.892,"22:47:52.63","-12:37:20.2","22:47:52.635","-12:37:19.75",18.335,17.852,17.687,17.362,,,,,,,,"[HB89] 2245-128",1.892,"QSO J2247-1237",1.892,0,3,7200,3283.1488255145,6652.6388023147,"3298.08-4519.18,4620.35-5579.04,5579.74-5598.85,5673.39-6651.70",2.5,"11,10,25,20,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.60,0.75,1.99","075.A-0158(B)","b2245m128",,,,
"J224931-441730","22:49:31.93","-44:17:30.2",2.18,"22:49:31.95","-44:17:29.6","22:49:31.927","-44:17:30.19",18.045,17.768,17.497,17.208,,,,,,,,,,,,0,2,7200,3284.8155839559,6655.8496392463,"3295.41-4520.27,4621.74-5599.50,5678.55-6616.56,6619.54-6652.35",2.5,"13,13,28,26,0","59.8,59.8,56.9,56.9,0.0",0.8,"2x2","390,564","0.37,0.54,0.85","074.A-0473(A)","ctq1092",1.893,20.4,0.1,"This work"
